tanggal,text,likes,replies,quotes,retweets,searchQuery,timestamp,user_location,text_lower,stopwords,norm_content,stem_content,filtering
11/22/2023,"haseeeeeeek 

kita mah ga usah nyerang .. cukup share #PrabowoGibranIstimewa aja 

nanti juga diserang dari pendukung non #prabowo yang pada frustasi",1,1,0,0,#prabowo,2023-11-22T04:33:00.000Z,"Kebumen, Indonesia","haseeeeeeek 

kita mah ga usah nyerang .. cukup share #prabowogibranistimewa aja 

nanti juga diserang dari pendukung non #prabowo yang pada frustasi",haseeeeeeek mah ga nyerang .. share #prabowogibranistimewa aja diserang pendukung non #prabowo frustasi,haseeeeeeek mah tidak nyerang .. share #prabowogibranistimewa saja diserang pendukung non #prabowo frustasi,haseeeeeeek mah tidak nyerang share prabowogibranistimewa saja serang dukung non prabowo frustasi,haseeek mah tidak nyerang share prabowogibranistimewa saja serang dukung non prabowo frustasi
11/22/2023,Airlangga Hartarto Tugasi Jaro Ade Memenangkan Prabowo-Gibran dan Golkar di Kabupaten Bogor #airlanggacenter #prabowogibran jpnn.com/news/airlangga-tuga #Prabowo-Gibran via @jpnncom,0,0,0,0,#prabowo,2023-11-22T04:35:00.000Z,,airlangga hartarto tugasi jaro ade memenangkan prabowo-gibran dan golkar di kabupaten bogor #airlanggacenter #prabowogibran jpnn.com/news/airlangga-tuga #prabowo-gibran via @jpnncom,airlangga hartarto tugasi jaro ade memenangkan prabowo-gibran golkar kabupaten bogor #airlanggacenter #prabowogibran jpnn.com/news/airlangga-tuga #prabowo-gibran via @jpnncom,airlangga hartarto tugasi jaro ada memenangkan prabowo-gibran golkar kabupaten bogor #airlanggacenter #prabowogibran jpnn.com/news/airlangga-tuga #prabowo-gibran via @jpnncom,airlangga hartarto tugas jaro ada menang prabowo-gibran golkar kabupaten bogor airlanggacenter prabowogibran jpnn com news airlangga-tuga prabowo-gibran via jpnncom,airlangga hartarto tugas jaro ada menang prabowo gibran golkar kabupaten bogor airlanggacenter prabowogibran jpnn com news airlangga tuga prabowo gibran via jpnncom
11/22/2023,Airlangga Hartarto Tugasi Jaro Ade Memenangkan Prabowo-Gibran dan Golkar di Kabupaten Bogor #airlanggacenter #prabowogibran jpnn.com/news/airlangga-tuga #Prabowo-Gibran via @jpnncom,0,0,0,0,#prabowo,2023-11-22T04:39:00.000Z,,airlangga hartarto tugasi jaro ade memenangkan prabowo-gibran dan golkar di kabupaten bogor #airlanggacenter #prabowogibran jpnn.com/news/airlangga-tuga #prabowo-gibran via @jpnncom,airlangga hartarto tugasi jaro ade memenangkan prabowo-gibran golkar kabupaten bogor #airlanggacenter #prabowogibran jpnn.com/news/airlangga-tuga #prabowo-gibran via @jpnncom,airlangga hartarto tugasi jaro ada memenangkan prabowo-gibran golkar kabupaten bogor #airlanggacenter #prabowogibran jpnn.com/news/airlangga-tuga #prabowo-gibran via @jpnncom,airlangga hartarto tugas jaro ada menang prabowo-gibran golkar kabupaten bogor airlanggacenter prabowogibran jpnn com news airlangga-tuga prabowo-gibran via jpnncom,airlangga hartarto tugas jaro ada menang prabowo gibran golkar kabupaten bogor airlanggacenter prabowogibran jpnn com news airlangga tuga prabowo gibran via jpnncom
11/22/2023,"Dukung dan sukseskan percepatan pembangunan infrastruktur di DOB Papua.
#papualivesmatter 
#PapuaNKRI
#PembangunanPapua
#infrastructure 
#IsraeliTerrorists
#EconomicGrowth 
#IndonesiaMaju",0,0,0,0,#indonesiamaju,2023-11-22T00:44:00.000Z,,"dukung dan sukseskan percepatan pembangunan infrastruktur di dob papua.
#papualivesmatter 
#papuankri
#pembangunanpapua
#infrastructure 
#israeliterrorists
#economicgrowth 
#indonesiamaju",dukung sukseskan percepatan pembangunan infrastruktur dob papua. #papualivesmatter #papuankri #pembangunanpapua #infrastructure #israeliterrorists #economicgrowth #indonesiamaju,dukung sukseskan percepatan pembangunan infrastruktur dob papua. #papualivesmatter #papuankri #pembangunanpapua #infrastructure #israeliterrorists #economicgrowth #indonesiamaju,dukung sukses cepat bangun infrastruktur dob papua papualivesmatter papuankri pembangunanpapua infrastructure israeliterrorists economicgrowth indonesiamaju,dukung sukses cepat bangun infrastruktur dob papua papualivesmatter papuankri pembangunanpapua infrastructure israeliterrorists economicgrowth indonesiamaju
11/22/2023,Video: Golkar Tetap Dorong Airlangga Jadi Bacawapres Prabowo - CNBC Indonesia dlvr.it/Sz8RFj #Prabowo #PrabowoUnggul,0,0,0,0,#prabowo,2023-11-22T04:35:00.000Z,,video: golkar tetap dorong airlangga jadi bacawapres prabowo - cnbc indonesia dlvr.it/sz8rfj #prabowo #prabowounggul,video: golkar dorong airlangga bacawapres prabowo - cnbc indonesia dlvr.it/sz8rfj #prabowo #prabowounggul,video: golkar dorong airlangga bacawapres prabowo - cnbc indonesia dlvr.it/sz8rfj #prabowo #prabowounggul,video golkar dorong airlangga bacawapres prabowo - cnbc indonesia dlvr it sz8rfj prabowo prabowounggul,video golkar dorong airlangga bacawapres prabowo cnbc indonesia dlvr it sz rfj prabowo prabowounggul
11/22/2023,"Orasi di Hadapan Relawan, Prabowo: Tidak Ada Jenderal dan Petani, di Depan Kotak Suara Kita Sama - Kompas.com - Nasional Kompas.com dlvr.it/Sz8RGw #Prabowo #PrabowoUnggul",0,0,0,0,#prabowo,2023-11-22T04:35:00.000Z,,"orasi di hadapan relawan, prabowo: tidak ada jenderal dan petani, di depan kotak suara kita sama - kompas.com - nasional kompas.com dlvr.it/sz8rgw #prabowo #prabowounggul","orasi hadapan relawan, prabowo: jenderal petani, kotak suara - kompas.com - nasional kompas.com dlvr.it/sz8rgw #prabowo #prabowounggul","orasi hadapan relawan, prabowo: jenderal petani, kotak suara - kompas.com - nasional kompas.com dlvr.it/sz8rgw #prabowo #prabowounggul",orasi hadap rawan prabowo jenderal tani kotak suara - kompas com - nasional kompas com dlvr it sz8rgw prabowo prabowounggul,orasi hadap rawan prabowo jenderal tani kotak suara kompas com nasional kompas com dlvr it sz rgw prabowo prabowounggul
11/22/2023,Mari Kita Ciptakan Pemilu Damai Untuk Indonesia Maju. #Pemilu2024 #PemiluDamai2024 #IndonesiaMaju #BersamaIndonesiaMaju #Capres2024,1,0,0,0,#indonesiamaju,2023-11-22T00:50:00.000Z,,mari kita ciptakan pemilu damai untuk indonesia maju. #pemilu2024 #pemiludamai2024 #indonesiamaju #bersamaindonesiamaju #capres2024,mari ciptakan pemilu damai indonesia maju. #pemilu2024 #pemiludamai2024 #indonesiamaju #bersamaindonesiamaju #capres2024,mari ciptakan pemilu damai indonesia maju. #pemilu2024 #pemiludamai2024 #indonesiamaju #bersamaindonesiamaju #capres2024,mari cipta milu damai indonesia maju pemilu2024 pemiludamai2024 indonesiamaju bersamaindonesiamaju capres2024,mari cipta milu damai indonesia maju pemilu pemiludamai indonesiamaju bersamaindonesiamaju capres
11/21/2023,"Mari kita dukung dan kawal pembangunan IKN Nusantara
#IndonesiaMaju #Jokowi #Presiden #Pemerintah #Program #Kebijakan #IKN",1,0,0,0,#indonesiamaju,2023-11-21T23:35:00.000Z,Sulawesi Utara,"mari kita dukung dan kawal pembangunan ikn nusantara
#indonesiamaju #jokowi #presiden #pemerintah #program #kebijakan #ikn",mari dukung kawal pembangunan ikn nusantara #indonesiamaju #jokowi #presiden #pemerintah #program #kebijakan #ikn,mari dukung kawal pembangunan ikn nusantara #indonesiamaju #jokowi #presiden #pemerintah #program #kebijakan #ikn,mari dukung kawal bangun ikn nusantara indonesiamaju jokowi presiden perintah program bijak ikn,mari dukung kawal bangun ikn nusantara indonesiamaju jokowi presiden perintah program bijak ikn
11/20/2023,AHY Ungkap Prabowo Subianto Beri Tugas untuk Demokrat ... - Tribunnews.com dlvr.it/Sz5Sx6 #Prabowo #PrabowoUnggul,12,1,0,3,#prabowo,2023-11-20T22:52:00.000Z,,ahy ungkap prabowo subianto beri tugas untuk demokrat ... - tribunnews.com dlvr.it/sz5sx6 #prabowo #prabowounggul,ahy prabowo subianto tugas demokrat ... - tribunnews.com dlvr.it/sz5sx6 #prabowo #prabowounggul,ahy prabowo subianto tugas demokrat ... - tribunnews.com dlvr.it/sz5sx6 #prabowo #prabowounggul,ahy prabowo subianto tugas demokrat - tribunnews com dlvr it sz5sx6 prabowo prabowounggul,ahy prabowo subianto tugas demokrat tribunnews com dlvr it sz sx prabowo prabowounggul
11/22/2023,yang ajuin dan bukuk bawaslu kan non #prabowo,1,0,0,0,#prabowo,2023-11-22T04:26:00.000Z,"Kebumen, Indonesia",yang ajuin dan bukuk bawaslu kan non #prabowo,ajuin bukuk bawaslu non #prabowo,ajuin bukuk bawaslu non #prabowo,ajuin bukuk bawaslu non prabowo,ajuin bukuk bawaslu non prabowo
11/21/2023,"Mari kita dukung bersama Kinerja dan Program Positif Pemerintah
#IndonesiaMaju #Jokowi #Presiden #Pemerintah #Program #Kebijakan",1,0,0,0,#indonesiamaju,2023-11-21T23:33:00.000Z,Sulawesi Utara,"mari kita dukung bersama kinerja dan program positif pemerintah
#indonesiamaju #jokowi #presiden #pemerintah #program #kebijakan",mari dukung kinerja program positif pemerintah #indonesiamaju #jokowi #presiden #pemerintah #program #kebijakan,mari dukung kinerja program positif pemerintah #indonesiamaju #jokowi #presiden #pemerintah #program #kebijakan,mari dukung kerja program positif perintah indonesiamaju jokowi presiden perintah program bijak,mari dukung kerja program positif perintah indonesiamaju jokowi presiden perintah program bijak
11/22/2023,"Jasa Fotografer video acara kedukaan, pemakaman, kremasi, di area JABODETABEK dan sekitarnya.
 WA : 0878 2240 1343

#jakarta #rumahduka #jabodetabek #depok #kristen #katolik #kelapagading #tangsel #ganjar #prabowo #anies #rip #pemilu #kpu  Rest In Peace",0,0,0,0,#prabowo,2023-11-22T04:27:00.000Z,"Jakarta, Indonesia.","jasa fotografer video acara kedukaan, pemakaman, kremasi, di area jabodetabek dan sekitarnya.
 wa : 0878 2240 1343

#jakarta #rumahduka #jabodetabek #depok #kristen #katolik #kelapagading #tangsel #ganjar #prabowo #anies #rip #pemilu #kpu  rest in peace","jasa fotografer video acara kedukaan, pemakaman, kremasi, area jabodetabek sekitarnya. wa : 0878 2240 1343 #jakarta #rumahduka #jabodetabek #depok #kristen #katolik #kelapagading #tangsel #ganjar #prabowo #anies #rip #pemilu #kpu rest in peace","jasa fotografer video acara kedukaan, pemakaman, kremasi, area jabodetabek sekitarnya. wa : 0878 2240 1343 #jakarta #rumahduka #jabodetabek #depok #kristen #katolik #kelapagading #tangsel #ganjar #prabowo #anies #rip #pemilu #kpu rest in damai",jasa fotografer video acara duka makam kremasi area jabodetabek sekitar wa 0878 2240 1343 jakarta rumahduka jabodetabek depok kristen katolik kelapagading tangsel ganjar prabowo anies rip milu kpu rest in damai,jasa fotografer video acara duka makam kremasi area jabodetabek sekitar wa jakarta rumahduka jabodetabek depok kristen katolik kelapagading tangsel ganjar prabowo anies rip milu kpu rest in damai
11/22/2023,"Saat Allah ridho maka alam membukakan jalanya dari segala arah. 

Bismillah #PrabowoGibran2024 Menang 1 putaran",2,1,0,0,#prabowogibran2024,2023-11-22T02:50:00.000Z,,"saat allah ridho maka alam membukakan jalanya dari segala arah. 

bismillah #prabowogibran2024 menang 1 putaran",allah ridho alam membukakan jalanya arah. bismillah #prabowogibran2024 menang 1 putaran,allah ridho alam membukakan jalannya arah. bismillah #prabowogibran2024 menang 1 putaran,allah ridho alam buka jalan arah bismillah prabowogibran2024 menang 1 putar,allah ridho alam buka jalan arah bismillah prabowogibran menang putar
11/22/2023,"Alhamdulillah, Wes Wayahe #PrabowoGibran2024",1,1,0,0,#prabowogibran2024,2023-11-22T02:46:00.000Z,,"alhamdulillah, wes wayahe #prabowogibran2024","alhamdulillah, wes wayahe #prabowogibran2024","alhamdulillah, sudah wayahe #prabowogibran2024",alhamdulillah sudah wayahe prabowogibran2024,alhamdulillah sudah wayahe prabowogibran
11/22/2023,Nah asik #PrabowoGibran2024,1,1,0,0,#prabowogibran2024,2023-11-22T02:35:00.000Z,"Kebumen, Indonesia",nah asik #prabowogibran2024,asik #prabowogibran2024,asik #prabowogibran2024,asik prabowogibran2024,asik prabowogibran
11/22/2023,Yes 1 putaran #PrabowoGibran2024,2,1,0,1,#prabowogibran2024,2023-11-22T02:32:00.000Z,,yes 1 putaran #prabowogibran2024,yes 1 putaran #prabowogibran2024,ya 1 putaran #prabowogibran2024,ya 1 putar prabowogibran2024,ya putar prabowogibran
11/22/2023,Pokoke SERANG..... ??#PrabowoGibran2024 menang 1 putaran,2,1,0,0,#prabowogibran2024,2023-11-22T02:32:00.000Z,,pokoke serang..... ??#prabowogibran2024 menang 1 putaran,pokoke serang..... ??#prabowogibran2024 menang 1 putaran,pokoknya serang..... ??#prabowogibran2024 menang 1 putaran,pokok serang prabowogibran2024 menang 1 putar,pokok serang prabowogibran menang putar
11/22/2023,Pokoke #PrabowoGibran2024 wajib disalahkan sekalipun benar oleh buzzer KOSONG ??,2,0,0,0,#prabowogibran2024,2023-11-22T02:29:00.000Z,,pokoke #prabowogibran2024 wajib disalahkan sekalipun benar oleh buzzer kosong ??,pokoke #prabowogibran2024 wajib disalahkan buzzer kosong ??,pokoknya #prabowogibran2024 wajib disalahkan buzzer kosong ??,pokok prabowogibran2024 wajib salah buzzer kosong,pokok prabowogibran wajib salah buzzer kosong
11/21/2023,"Mantab to cawapres bunda ....kerja yuk biar bisa berbagi 
Salam??????
#PrabowoGibran2024",9,3,0,3,#prabowogibran2024,2023-11-21T22:56:00.000Z,"DKI Jakarta, Indonesia","mantab to cawapres bunda ....kerja yuk biar bisa berbagi 
salam??????
#prabowogibran2024",mantab to cawapres bunda ....kerja yuk biar berbagi salam?????? #prabowogibran2024,mantap untuk cawapres bunda ....kerja yuk biar berbagi salam?????? #prabowogibran2024,mantap untuk cawapres bunda kerja yuk biar bagi salam prabowogibran2024,mantap untuk cawapres bunda kerja yuk biar bagi salam prabowogibran
11/22/2023,"Dari tweet mu ketahuan kalau kamu hobinya coli ... Ya kan 

#PrabowoGibran2024",0,0,0,0,#prabowogibran2024,2023-11-22T02:28:00.000Z,"Kebumen, Indonesia","dari tweet mu ketahuan kalau kamu hobinya coli ... ya kan 

#prabowogibran2024",tweet mu ketahuan hobinya coli ... ya #prabowogibran2024,tweet mu ketahuan hobinya coli ... ya #prabowogibran2024,tweet mu tahu hobi coli ya prabowogibran2024,tweet mu tahu hobi coli ya prabowogibran
11/21/2023,"Stabilitas pertumbuhan ekonomi indonesia bikin jerman terus jajaki potensi kerja sama terbaik
#Indonesiamaju #MemajukanIndonesia",0,0,0,0,#indonesiamaju,2023-11-21T22:13:00.000Z,"East Borneo, Indonesia","stabilitas pertumbuhan ekonomi indonesia bikin jerman terus jajaki potensi kerja sama terbaik
#indonesiamaju #memajukanindonesia",stabilitas pertumbuhan ekonomi indonesia bikin jerman jajaki potensi kerja terbaik #indonesiamaju #memajukanindonesia,stabilitas pertumbuhan ekonomi indonesia bikin jerman jajaki potensi kerja terbaik #indonesiamaju #memajukanindonesia,stabilitas tumbuh ekonomi indonesia bikin jerman jajak potensi kerja baik indonesiamaju memajukanindonesia,stabilitas tumbuh ekonomi indonesia bikin jerman jajak potensi kerja baik indonesiamaju memajukanindonesia
11/22/2023,"#PrabowoGibran2024 ??
GaS menang 1 putaran ??",1,1,0,0,#prabowogibran2024,2023-11-22T02:28:00.000Z,,"#prabowogibran2024 ??
gas menang 1 putaran ??",#prabowogibran2024 ?? gas menang 1 putaran ??,#prabowogibran2024 ?? gas menang 1 putaran ??,prabowogibran2024 gas menang 1 putar,prabowogibran gas menang putar
11/22/2023,"Coba cek... Kalaunkurang jelas ke optik sana 

#PrabowoGibran2024",0,1,0,0,#prabowogibran2024,2023-11-22T02:27:00.000Z,"Kebumen, Indonesia","coba cek... kalaunkurang jelas ke optik sana 

#prabowogibran2024",coba cek... kalaunkurang optik #prabowogibran2024,coba cek... kalaunkurang optik #prabowogibran2024,coba cek kalaunkurang optik prabowogibran2024,coba cek kalaunkurang optik prabowogibran
11/22/2023,#PrabowoGibran2024 ??,2,1,0,0,#prabowogibran2024,2023-11-22T02:26:00.000Z,,#prabowogibran2024 ??,#prabowogibran2024 ??,#prabowogibran2024 ??,prabowogibran2024,prabowogibran
11/22/2023,Selamat anda kena prenk.. #PrabowoGibran2024,0,1,0,0,#prabowogibran2024,2023-11-22T02:26:00.000Z,"Kebumen, Indonesia",selamat anda kena prenk.. #prabowogibran2024,selamat kena prenk.. #prabowogibran2024,selamat kena prenk.. #prabowogibran2024,selamat kena prenk prabowogibran2024,selamat kena prenk prabowogibran
11/22/2023,Jeka jeka jeka jeka #PrabowoGibran2024,1,0,0,0,#prabowogibran2024,2023-11-22T02:26:00.000Z,"Kebumen, Indonesia",jeka jeka jeka jeka #prabowogibran2024,jeka jeka jeka jeka #prabowogibran2024,jeka jeka jeka jeka #prabowogibran2024,jeka jeka jeka jeka prabowogibran2024,jeka jeka jeka jeka prabowogibran
11/21/2023,"Lautan manusia menyambut kedatangan mahfud MD di Suramadu hingga ke madura.
#ganjarpranowo #indonesiamaju",1,0,0,0,#indonesiamaju,2023-11-21T20:59:00.000Z,,"lautan manusia menyambut kedatangan mahfud md di suramadu hingga ke madura.
#ganjarpranowo #indonesiamaju",lautan manusia menyambut kedatangan mahfud md suramadu madura. #ganjarpranowo #indonesiamaju,lautan manusia menyambut kedatangan mahfud md suramadu madura. #ganjarpranowo #indonesiamaju,laut manusia sambut datang mahfud md suramadu madura ganjarpranowo indonesiamaju,laut manusia sambut datang mahfud md suramadu madura ganjarpranowo indonesiamaju
11/22/2023,"Prabowo Terima Penghargaan Militer Tertinggi Di Istana Negara Singapura
#sinpotv #prabowo #singapura #menhan",0,0,0,0,#prabowo,2023-11-22T04:00:00.000Z,,"prabowo terima penghargaan militer tertinggi di istana negara singapura
#sinpotv #prabowo #singapura #menhan",prabowo terima penghargaan militer tertinggi istana negara singapura #sinpotv #prabowo #singapura #menhan,prabowo terima penghargaan militer tertinggi istana negara singapura #sinpotv #prabowo #singapura #menhan,prabowo terima harga militer tinggi istana negara singapura sinpotv prabowo singapura menhan,prabowo terima harga militer tinggi istana negara singapura sinpotv prabowo singapura menhan
11/21/2023,"Artis Cantik Irish Bella Resmi Layangkan Gugatan Cerai Pengadilan Agama Depok indonesiadaily.net/artis-can lewat @Indonesia Daily

 #indonesiaupdate #indonesiareels #updatedunia #update #indonesiadaily #indonesiamaju #indonesiaupdates #instagram #viral #heboh #trending",0,0,0,0,#indonesiamaju,2023-11-21T16:10:00.000Z,,"artis cantik irish bella resmi layangkan gugatan cerai pengadilan agama depok indonesiadaily.net/artis-can lewat @indonesia daily

 #indonesiaupdate #indonesiareels #updatedunia #update #indonesiadaily #indonesiamaju #indonesiaupdates #instagram #viral #heboh #trending",artis cantik irish bella resmi layangkan gugatan cerai pengadilan agama depok indonesiadaily.net/artis-can @indonesia daily #indonesiaupdate #indonesiareels #updatedunia #update #indonesiadaily #indonesiamaju #indonesiaupdates #instagram #viral #heboh #trending,artis cantik irish bella resmi layangkan gugatan cerai pengadilan agama depok indonesiadaily.net/artis-can @indonesia daily #indonesiaupdate #indonesiareels #updatedunia #update #indonesiadaily #indonesiamaju #indonesiaupdates #instagram #viral #heboh #trending,artis cantik irish bella resmi layang gugat cerai adil agama depok indonesiadaily net artis-can indonesia daily indonesiaupdate indonesiareels updatedunia update indonesiadaily indonesiamaju indonesiaupdates instagram viral heboh trending,artis cantik irish bella resmi layang gugat cerai adil agama depok indonesiadaily net artis can indonesia daily indonesiaupdate indonesiareels updatedunia update indonesiadaily indonesiamaju indonesiaupdates instagram viral heboh trending
